BUILDING_NUMBER,BUILDING_NAME_LONG,BUILDING_GROUP_LEVEL1,CLUSTER_NUM,BUILDING_TYPE,BUILDING_USE,SITE,CAMPUS_SECTOR,YEAR_CONST_BEGAN,YEAR_OCCUPIED,LATITUDE_WGS,LONGITUDE_WGS,OWNERSHIP_TYPE,BUILDING_HEIGHT,NUM_OF_ROOMS,EXT_GROSS_AREA,ASSIGNABLE_AREA,NON_ASSIGNABLE_AREA,BLDG_SRV,CIRCULAT,CLASSRMS,GENERAL,HEALTH,LABS,MECHANIC,OFFICES,RESIDENT,SPECIAL,STUDY,SUPPORT,UNCLASS,USEABLE_AREA,STRUCT_AREA,LEVEL3_CATEGORY,LEVEL2_CATEGORY,NUMBER_OF_UNITS,UNIT_OF_MEASURE,MMBTU,kBTU,GHG,PI_CONNECTION,METER_STATUS,START_DATE,END_DATE,START_DATE_USE,START_DATE_USE_YEAR
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Chilled Water,Produced,38904.0,THR,466.848,466848.0,15.385676112,Y,Chilled Water Only,2017-02-01,2017-02-28,2017-01-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Electricity,Produced,175258.0,KWH,598.155554,598155.554,52.637688752,Y,Chilled Water Only,2017-03-01,2017-03-31,2017-02-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Chilled Water,Produced,30416.0,THR,364.992,364992.0,12.028858848,Y,Chilled Water Only,2017-04-01,2017-04-30,2017-03-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Electricity,Produced,1586.0,KWH,5.413018,5413.018,0.476345584,Y,Chilled Water Only,2017-12-01,2017-12-31,2017-11-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Electricity,Produced,175516.0,KWH,599.036108,599036.108,52.715177504,Y,Chilled Water Only,2017-07-01,2017-07-31,2017-06-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Steam,Produced,4085.0,MLB,4493.5,4493500.0,269.61,Y,Chilled Water Only,2017-02-01,2017-02-28,2017-01-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Steam,Produced,3724.0,MLB,4096.4,4096400.0,245.784,Y,Chilled Water Only,2017-03-01,2017-03-31,2017-02-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Steam,Produced,1180.0,MLB,1298.0,1298000.0,77.88,Y,Chilled Water Only,2017-11-01,2017-11-30,2017-10-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Chilled Water,Produced,50127.0,THR,601.524,601524.0,19.824125706,Y,Chilled Water Only,2017-06-01,2017-06-30,2017-05-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Chilled Water,Produced,37825.0,THR,453.9,453900.0,14.95895535,Y,Chilled Water Only,2017-03-01,2017-03-31,2017-02-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Chilled Water,Produced,63887.0,THR,766.644,766644.0,25.265902986,Y,Chilled Water Only,2017-07-01,2017-07-31,2017-06-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Electricity,Produced,55662.0,KWH,189.974406,189974.406,16.717747728,Y,Chilled Water Only,2018-01-01,2018-01-31,2017-12-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Steam,Produced,784.0,MLB,862.4,862400.0,51.744,Y,Chilled Water Only,2017-07-01,2017-07-31,2017-06-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Chilled Water,Produced,47567.0,THR,570.804,570804.0,18.811702026,Y,Chilled Water Only,2017-05-01,2017-05-31,2017-04-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Electricity,Produced,478129.0,KWH,1631.854277,1631854.277,143.603176376,Y,Chilled Water Only,2017-08-01,2017-08-31,2017-07-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Chilled Water,Produced,34413.0,THR,412.956,412956.0,13.609584414,Y,Chilled Water Only,2018-01-01,2018-01-31,2017-12-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Chilled Water,Produced,43668.0,THR,524.016,524016.0,17.269733304,Y,Chilled Water Only,2017-12-01,2017-12-31,2017-11-01,2017
10,Richard Cockburn MacLaurin Buildings (10),Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1913,1916,42.3596773801,-71.0920164734999,OWNED,149.2,572,144463.46,85962.72,42674.26,1225.11,25779.01,5249.28,2419.93,0.0,9059.75,15670.14,46635.48,0.0,0.0,21986.92,108.31,503.05,128636.98,15826.48,Electricity,Produced,6475.0,KWH,22.099175,22099.175,1.9447274,Y,Chilled Water Only,2017-09-01,2017-09-30,2017-08-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,49065.0,KWH,167.458845,167458.845,14.73637836,N,No Individual Metering,2017-10-01,2017-10-31,2017-09-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,22511.0,KWH,76.830043,76830.043,6.761043784,N,No Individual Metering,2017-11-01,2017-11-30,2017-10-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,10293.0,KWH,35.130009,35130.009,3.091440792,N,No Individual Metering,2018-01-01,2018-01-31,2017-12-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,145.0,MLB,159.5,159500.0,9.57,N,No Individual Metering,2017-07-01,2017-07-31,2017-06-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,293.0,KWH,1.000009,1000.009,0.088000792,N,No Individual Metering,2017-12-01,2017-12-31,2017-11-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,145042.0,THR,1740.504,1740504.0,57.360920076,N,No Individual Metering,2017-07-01,2017-07-31,2017-06-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,50875.0,THR,610.5,610500.0,20.11994325,N,No Individual Metering,2017-02-01,2017-02-28,2017-01-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,34557.0,THR,414.684,414684.0,13.666533246,N,No Individual Metering,2017-03-01,2017-03-31,2017-02-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,40417.0,THR,485.004,485004.0,15.984034326,N,No Individual Metering,2017-04-01,2017-04-30,2017-03-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,254.0,MLB,279.4,279400.0,16.764,N,No Individual Metering,2017-06-01,2017-06-30,2017-05-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,110.0,MLB,121.0,121000.0,7.26,N,No Individual Metering,2017-10-01,2017-10-31,2017-09-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,219.0,MLB,240.9,240900.0,14.454,N,No Individual Metering,2017-11-01,2017-11-30,2017-10-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,171.0,MLB,188.1,188100.0,11.286,N,No Individual Metering,2017-12-01,2017-12-31,2017-11-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,356.0,MLB,391.6,391600.0,23.496,N,No Individual Metering,2018-01-01,2018-01-31,2017-12-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,34260.0,KWH,116.92938,116929.38,10.28978544,N,No Individual Metering,2017-02-01,2017-02-28,2017-01-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,691.0,MLB,760.1,760100.0,45.606,N,No Individual Metering,2017-03-01,2017-03-31,2017-02-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,758.0,MLB,833.8,833800.0,50.028,N,No Individual Metering,2017-02-01,2017-02-28,2017-01-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,381.0,MLB,419.1,419100.0,25.146,N,No Individual Metering,2017-05-01,2017-05-31,2017-04-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,26464.0,THR,317.568,317568.0,10.465929792,N,No Individual Metering,2017-12-01,2017-12-31,2017-11-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,30425.0,THR,365.1,365100.0,12.03241815,N,No Individual Metering,2018-01-01,2018-01-31,2017-12-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,34156.0,KWH,116.574428,116574.428,10.258549664,N,No Individual Metering,2017-06-01,2017-06-30,2017-05-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,88417.0,KWH,301.767221,301767.221,26.555515448,N,No Individual Metering,2017-08-01,2017-08-31,2017-07-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,322.0,MLB,354.2,354200.0,21.252,N,No Individual Metering,2017-04-01,2017-04-30,2017-03-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,53330.0,THR,639.96,639960.0,21.09084174,N,No Individual Metering,2017-11-01,2017-11-30,2017-10-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,176056.0,THR,2112.672,2112672.0,69.626274768,N,No Individual Metering,2017-08-01,2017-08-31,2017-07-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,32409.0,KWH,110.611917,110611.917,9.733848696,N,No Individual Metering,2017-03-01,2017-03-31,2017-02-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,46724.0,KWH,159.469012,159469.012,14.033273056,N,No Individual Metering,2017-04-01,2017-04-30,2017-03-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,86479.0,KWH,295.152827,295152.827,25.973448776,N,No Individual Metering,2017-05-01,2017-05-31,2017-04-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,1197.0,KWH,4.085361,4085.361,0.359511768,N,No Individual Metering,2017-09-01,2017-09-30,2017-08-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Electricity,Produced,32457.0,KWH,110.775741,110775.741,9.748265208,N,No Individual Metering,2017-07-01,2017-07-31,2017-06-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,66773.0,THR,801.276,801276.0,26.407252494,N,No Individual Metering,2017-06-01,2017-06-30,2017-05-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,102329.0,THR,1227.948,1227948.0,40.468868262,N,No Individual Metering,2017-09-01,2017-09-30,2017-08-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,79177.0,THR,950.124,950124.0,31.312761606,N,No Individual Metering,2017-05-01,2017-05-31,2017-04-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,25.0,MLB,27.5,27500.0,1.65,N,No Individual Metering,2017-09-01,2017-09-30,2017-08-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Steam,Produced,139.0,MLB,152.9,152900.0,9.174,N,No Individual Metering,2017-08-01,2017-08-31,2017-07-01,2017
11,Homberg Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1927,1928,42.3595220101,-71.0927726662,OWNED,72.5,189,26777.38,18992.55,4860.08,14.0,3277.76,0.0,0.0,0.0,0.0,1568.32,16177.64,0.0,0.0,0.0,2814.91,0.0,23852.63,2924.75,Chilled Water,Produced,58765.0,THR,705.18,705180.0,23.24026467,N,No Individual Metering,2017-10-01,2017-10-31,2017-09-01,2017
13,Vannevar Bush Building,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1963,1965,42.3599438607,-71.0925515222999,OWNED,69.1,575,183427.45,95809.12,72265.96,2522.57,42130.23,2578.22,0.0,0.0,60771.09,27613.16,31324.56,0.0,0.0,0.0,741.04,394.21,168075.08,15352.37,Gas,Purchased,38.0,THM,3.9026,3902.6,0.2075519758,Y,Fully Metered,2017-11-01,2017-11-30,2017-10-01,2017
13,Vannevar Bush Building,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1963,1965,42.3599438607,-71.0925515222999,OWNED,69.1,575,183427.45,95809.12,72265.96,2522.57,42130.23,2578.22,0.0,0.0,60771.09,27613.16,31324.56,0.0,0.0,0.0,741.04,394.21,168075.08,15352.37,Gas,Purchased,2.0,THM,0.2054,205.4,0.0109237882,Y,Fully Metered,2017-08-01,2017-08-31,2017-07-01,2017
13,Vannevar Bush Building,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1963,1965,42.3599438607,-71.0925515222999,OWNED,69.1,575,183427.45,95809.12,72265.96,2522.57,42130.23,2578.22,0.0,0.0,60771.09,27613.16,31324.56,0.0,0.0,0.0,741.04,394.21,168075.08,15352.37,Gas,Purchased,0.001,THM,1.027E-4,0.1027,5.4618941E-6,Y,Fully Metered,2018-01-01,2018-01-31,2017-12-01,2017
