shapeid,OBJECTID,BUILDING_NUMBER,LAYER,Shape_Leng,Shape_Area,x,y,Path
134,140,N16C,C-BLDG,214.6787504,2576.435305,-71.09460878,42.36112262,3217
134,140,N16C,C-BLDG,214.6787504,2576.435305,-71.09455926,42.36114662,3218
134,140,N16C,C-BLDG,214.6787504,2576.435305,-71.09454997,42.36113605,3219
134,140,N16C,C-BLDG,214.6787504,2576.435305,-71.09443699,42.36119081,3220
134,140,N16C,C-BLDG,214.6787504,2576.435305,-71.09435599,42.3610989,3221
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09256357,42.3623079,682
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09253634,42.36227849,683
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09253108,42.36228079,684
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09251969,42.36228503,685
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09250787,42.36228849,686
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09249564,42.36229111,687
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09248313,42.36229291,688
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09247045,42.36229385,689
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09245773,42.36229392,690
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.092445,42.3622931,691
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09243247,42.36229144,692
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.0924202,42.36228896,693
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09240828,42.36228562,694
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09239684,42.36228148,695
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09238591,42.36227662,696
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09237566,42.36227101,697
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09236616,42.36226475,698
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09235747,42.36225786,699
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09234964,42.36225039,700
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09234277,42.36224244,701
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09233694,42.36223405,702
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09233215,42.36222528,703
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09232848,42.36221624,704
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09232589,42.36220701,705
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09232451,42.36219762,706
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09232428,42.36218818,707
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.0923252,42.36217874,708
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09232729,42.36216945,709
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09233052,42.36216029,710
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09233488,42.36215142,711
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09234029,42.36214287,712
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09234675,42.36213476,713
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.0923542,42.36212706,714
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09236253,42.36211993,715
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09237176,42.3621134,716
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09238171,42.36210754,717
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09235278,42.36207284,718
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09228989,42.36210381,719
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09227072,42.36208257,720
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09233345,42.36205167,721
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09233855,42.36205745,722
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09301767,42.36172186,723
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.093013,42.36171737,724
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09304233,42.36170328,725
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09329,42.3619808,726
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09326065,42.36199506,727
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09325918,42.36199385,728
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09258147,42.36232758,729
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09258291,42.36232871,730
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09251813,42.36235993,731
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09250077,42.36233948,732
31,34,N4,C-BLDG,829.7268049,29753.9343,-71.09256357,42.3623079,733
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.0976195,42.36249989,2961
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09760013,42.36249706,2962
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09759284,42.36254948,2963
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09740952,42.36253545,2964
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09748566,42.36198797,2965
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09772875,42.36200594,2966
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.0979021,42.36211063,2967
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09789083,42.36219027,2968
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09764533,42.36217213,2969
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09761278,42.36240616,2970
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09763748,42.362408,2971
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09764247,42.36236808,2972
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09786264,42.36238319,2973
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09785075,42.36247854,2974
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09784609,42.36247822,2975
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09783564,42.36256188,2976
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.09761621,42.36254679,2977
119,124,N51,C-BLDG,807.4888181,17455.01991,-71.0976195,42.36249989,2978
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.0968748,42.3624954,1823
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.09689494,42.36234925,1824
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.09692177,42.36215448,1825
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.09737131,42.36218855,1826
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.09738074,42.36212033,1827
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.09710059,42.3620991,1828
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.09711943,42.36196243,1829
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.09746962,42.36198895,1830
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.09739446,42.36253476,1831
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.09698901,42.36250407,1832
70,74,N52,C-BLDG,1029.964941,21171.15107,-71.0968748,42.3624954,1833
70.ring1,74,N52,C-BLDG,1029.964941,21171.15107,-71.0973522,42.36232485,1834
70.ring1,74,N52,C-BLDG,1029.964941,21171.15107,-71.09707549,42.36230394,1835
70.ring1,74,N52,C-BLDG,1029.964941,21171.15107,-71.09706926,42.36234936,1836
70.ring1,74,N52,C-BLDG,1029.964941,21171.15107,-71.09706704,42.36236562,1837
70.ring1,74,N52,C-BLDG,1029.964941,21171.15107,-71.09734374,42.36238654,1838
70.ring1,74,N52,C-BLDG,1029.964941,21171.15107,-71.0973522,42.36232485,1839
34,37,N57,C-BLDG,481.3252745,9783.024719,-71.09870416,42.36326399,798
34,37,N57,C-BLDG,481.3252745,9783.024719,-71.09876405,42.36274765,799
34,37,N57,C-BLDG,481.3252745,9783.024719,-71.09878257,42.3627488,800
34,37,N57,C-BLDG,481.3252745,9783.024719,-71.09895612,42.36275989,801
34,37,N57,C-BLDG,481.3252745,9783.024719,-71.09889399,42.36327611,802
34,37,N57,C-BLDG,481.3252745,9783.024719,-71.09877929,42.3632688,803
34,37,N57,C-BLDG,481.3252745,9783.024719,-71.09870416,42.36326399,804
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09516845,42.36109324,2979
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09509094,42.36100792,2980
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09507009,42.36101817,2981
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09505357,42.3609997,2982
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09502896,42.36101184,2983
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09500934,42.36098995,2984
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09505445,42.36096775,2985
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09504218,42.36095416,2986
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09509406,42.36092825,2987
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09505445,42.36088407,2988
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09521279,42.36080604,2989
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09537775,42.36099014,2990
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09521967,42.36106801,2991
120,125,N9,C-BLDG,326.5711249,5355.947805,-71.09516845,42.36109324,2992
136,142,NE123A,C-BLDG,776.8850568,37684.92273,-71.08632016,42.36756535,3227
136,142,NE123A,C-BLDG,776.8850568,37684.92273,-71.08644185,42.36705743,3228
136,142,NE123A,C-BLDG,776.8850568,37684.92273,-71.08716902,42.36715224,3229
136,142,NE123A,C-BLDG,776.8850568,37684.92273,-71.08705247,42.36766183,3230
136,142,NE123A,C-BLDG,776.8850568,37684.92273,-71.08632016,42.36756535,3231
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08477407,42.36266605,545
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.0847812,42.36261091,546
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08479159,42.36261166,547
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08480461,42.36251109,548
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08479588,42.36251048,549
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08480314,42.36245444,550
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08521002,42.3624834,551
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08520905,42.36249092,552
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08534482,42.36250057,553
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.0853456,42.36249434,554
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08546363,42.36250272,555
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08550113,42.36250541,556
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08546161,42.36281107,557
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08545047,42.36289716,558
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08529258,42.36288431,559
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08487331,42.36268743,560
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08487358,42.36267428,561
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08477913,42.36266648,562
20,23,NE18,C-BLDG,629.6262767,21583.64523,-71.08477407,42.36266605,563
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08842183,42.36481415,3232
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08855509,42.36464197,3233
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08874734,42.36472383,3234
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08876342,42.36470305,3235
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08886759,42.36474739,3236
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08885274,42.36476657,3237
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08904507,42.36484845,3238
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08902663,42.36487226,3239
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08912309,42.36491333,3240
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08906813,42.36498437,3241
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08913252,42.36501179,3242
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08899781,42.36518583,3243
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08844249,42.36494945,3244
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08851611,42.36485428,3245
137,143,NE35,C-BLDG,646.9565474,20819.39999,-71.08842183,42.36481415,3246
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09136074,42.36367482,3358
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09139767,42.36340962,3359
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09136319,42.36340698,3360
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09137498,42.36332235,3361
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09141125,42.36332512,3362
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09144719,42.36306708,3363
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09148438,42.36306993,3364
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09148292,42.36308037,3365
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09149447,42.36308125,3366
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09151094,42.362963,3367
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.0916187,42.36297125,3368
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09168458,42.36306797,3369
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09187448,42.3630717,3370
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09180463,42.36344586,3371
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09177658,42.36344372,3372
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09173829,42.36370374,3373
145,151,NE45,C-BLDG,765.6034763,26491.32456,-71.09136074,42.36367482,3374
146,152,NE46,C-BLDG,636.5621171,21553.36686,-71.09207657,42.3641434,3375
146,152,NE46,C-BLDG,636.5621171,21553.36686,-71.09151345,42.36410024,3376
146,152,NE46,C-BLDG,636.5621171,21553.36686,-71.09155249,42.36381807,3377
146,152,NE46,C-BLDG,636.5621171,21553.36686,-71.09162804,42.3638239,3378
146,152,NE46,C-BLDG,636.5621171,21553.36686,-71.09235143,42.36387781,3379
146,152,NE46,C-BLDG,636.5621171,21553.36686,-71.09229826,42.36413018,3380
146,152,NE46,C-BLDG,636.5621171,21553.36686,-71.0920808,42.36411336,3381
146,152,NE46,C-BLDG,636.5621171,21553.36686,-71.09207657,42.3641434,3382
128,134,NE47,C-BLDG,604.8184758,18292.58623,-71.09241865,42.36363221,3154
128,134,NE47,C-BLDG,604.8184758,18292.58623,-71.09248524,42.3631556,3155
128,134,NE47,C-BLDG,604.8184758,18292.58623,-71.09279214,42.36317917,3156
128,134,NE47,C-BLDG,604.8184758,18292.58623,-71.09273029,42.36363114,3157
128,134,NE47,C-BLDG,604.8184758,18292.58623,-71.09271082,42.3637766,3158
128,134,NE47,C-BLDG,604.8184758,18292.58623,-71.09240185,42.36375236,3159
128,134,NE47,C-BLDG,604.8184758,18292.58623,-71.09241865,42.36363221,3160
30,33,NE48,C-BLDG,432.6973699,11283.74517,-71.0924856,42.36414654,677
30,33,NE48,C-BLDG,432.6973699,11283.74517,-71.09252096,42.36389174,678
30,33,NE48,C-BLDG,432.6973699,11283.74517,-71.09301828,42.36392969,679
30,33,NE48,C-BLDG,432.6973699,11283.74517,-71.09287816,42.36417649,680
30,33,NE48,C-BLDG,432.6973699,11283.74517,-71.0924856,42.36414654,681
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09288072,42.36363383,3161
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09291621,42.36337542,3162
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09289327,42.36337366,3163
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09290574,42.36328415,3164
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.0929285,42.3632859,3165
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09296025,42.36305473,3166
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09343383,42.36309095,3167
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09349419,42.36309459,3168
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09346987,42.36313583,3169
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09334773,42.36334952,3170
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09337775,42.36335948,3171
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09333052,42.36344199,3172
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09330006,42.36343288,3173
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09318457,42.36363491,3174
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09307717,42.36382275,3175
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09296615,42.36381426,3176
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09296929,42.36379174,3177
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09286019,42.3637834,3178
129,135,NE49,C-BLDG,798.1612489,28394.78826,-71.09288072,42.36363383,3179
147,153,NE83,C-BLDG,513.7897092,11926.56786,-71.09048278,42.36620502,3383
147,153,NE83,C-BLDG,513.7897092,11926.56786,-71.09104647,42.36582895,3384
147,153,NE83,C-BLDG,513.7897092,11926.56786,-71.09119683,42.36595348,3385
147,153,NE83,C-BLDG,513.7897092,11926.56786,-71.09069646,42.36628731,3386
147,153,NE83,C-BLDG,513.7897092,11926.56786,-71.09051421,42.36623093,3387
147,153,NE83,C-BLDG,513.7897092,11926.56786,-71.09048278,42.36620502,3388
163,173,NULL,NULL,271.3714048,4121.38391,-71.09837363,42.36238877,3595
163,173,NULL,NULL,271.3714048,4121.38391,-71.09824607,42.36250529,3596
163,173,NULL,NULL,271.3714048,4121.38391,-71.09819097,42.36255728,3597
163,173,NULL,NULL,271.3714048,4121.38391,-71.09815498,42.36255338,3598
163,173,NULL,NULL,271.3714048,4121.38391,-71.09815357,42.36256419,3599
163,173,NULL,NULL,271.3714048,4121.38391,-71.09806802,42.36255803,3600
163,173,NULL,NULL,271.3714048,4121.38391,-71.09808216,42.36245003,3601
163,173,NULL,NULL,271.3714048,4121.38391,-71.09823898,42.3623051,3602
163,173,NULL,NULL,271.3714048,4121.38391,-71.09824434,42.36230829,3603
163,173,NULL,NULL,271.3714048,4121.38391,-71.09824239,42.36230997,3604
163,173,NULL,NULL,271.3714048,4121.38391,-71.09837363,42.36238877,3605
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09809066,42.36066792,892
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09748387,42.36030526,893
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09758138,42.36021563,894
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09787833,42.36008929,895
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09790782,42.36012459,896
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.0979218,42.36011926,897
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09795929,42.36014137,898
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09805665,42.36009995,899
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09797273,42.36005144,900
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09816441,42.35996652,901
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.0985251,42.36018083,902
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09864258,42.3602519,903
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09877943,42.36033368,904
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09858725,42.36041574,905
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09851935,42.36037476,906
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09849837,42.36039332,907
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09859325,42.36044913,908
36,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09809066,42.36066792,909
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09800114,42.36017011,910
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09771828,42.36029151,911
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09810769,42.36052274,912
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09842545,42.36038176,913
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09839604,42.36034582,914
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09840235,42.36034263,915
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09837774,42.36032633,916
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09839856,42.36030387,917
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09807488,42.36011225,918
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09797868,42.36015302,919
36.ring1,39,NW10,C-BLDG,1502.972242,30832.34303,-71.09800114,42.36017011,920
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09699414,42.35978903,952
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09711878,42.35994476,953
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09713152,42.35993916,954
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09732102,42.36017592,955
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09690977,42.36035427,956
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09681197,42.36023028,957
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09677528,42.3602473,958
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09674102,42.36024142,959
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09666907,42.36027402,960
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09660961,42.36026601,961
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09660606,42.36026765,962
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09659522,42.3602725,963
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09658383,42.36027654,964
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09657202,42.36027983,965
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09656768,42.36028079,966
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09655539,42.360283,967
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.0965429,42.36028436,968
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09653029,42.36028484,969
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09651767,42.36028446,970
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09650514,42.36028324,971
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09649282,42.36028113,972
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09648082,42.36027821,973
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09647746,42.36027713,974
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.0964208,42.36033181,975
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09636406,42.3603047,976
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09642334,42.36024651,977
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09639953,42.36021467,978
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09639818,42.36021171,979
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09639523,42.36020259,980
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.0963934,42.36019334,981
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09639277,42.36018398,982
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09639331,42.3601746,983
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09639499,42.36016532,984
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09639655,42.36016031,985
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09636846,42.36015326,986
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.096387,42.36011882,987
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09646507,42.36007797,988
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09647769,42.36008971,989
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09647958,42.36008909,990
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09649151,42.36008608,991
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09650052,42.36008436,992
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09651295,42.36008273,993
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09652555,42.36008198,994
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09653816,42.36008208,995
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09655073,42.36008306,996
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09656311,42.36008488,997
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09657524,42.36008756,998
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09658698,42.36009103,999
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.0965982,42.36009533,1000
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09660503,42.36009883,1001
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09668181,42.36006631,1002
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09667656,42.36006104,1003
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09661023,42.35997755,1004
39,42,NW12_NW12A,C-BLDG,827.4588561,27600.69351,-71.09699414,42.35978903,1005
149,156,NW12_NW12A,C-BLDG,87.79970635,376.7367186,-71.09636619,42.36021115,3432
149,156,NW12_NW12A,C-BLDG,87.79970635,376.7367186,-71.09632863,42.3602271,3433
149,156,NW12_NW12A,C-BLDG,87.79970635,376.7367186,-71.09626942,42.36015043,3434
149,156,NW12_NW12A,C-BLDG,87.79970635,376.7367186,-71.09630698,42.36013447,3435
149,156,NW12_NW12A,C-BLDG,87.79970635,376.7367186,-71.09636619,42.36021115,3436
40,43,NW13,C-BLDG,608.0697282,22226.95573,-71.09699414,42.35978903,1006
40,43,NW13,C-BLDG,608.0697282,22226.95573,-71.09699203,42.35978639,1007
40,43,NW13,C-BLDG,608.0697282,22226.95573,-71.09739908,42.35958621,1008
40,43,NW13,C-BLDG,608.0697282,22226.95573,-71.09773028,42.36,1009
40,43,NW13,C-BLDG,608.0697282,22226.95573,-71.09749977,42.36010243,1010
40,43,NW13,C-BLDG,608.0697282,22226.95573,-71.0974978,42.36009925,1011
40,43,NW13,C-BLDG,608.0697282,22226.95573,-71.09732102,42.36017592,1012
40,43,NW13,C-BLDG,608.0697282,22226.95573,-71.09713152,42.35993916,1013
40,43,NW13,C-BLDG,608.0697282,22226.95573,-71.09711878,42.35994476,1014
40,43,NW13,C-BLDG,608.0697282,22226.95573,-71.09699414,42.35978903,1015
